review_id,review_score,review_comment_message,clean_review,sentiment
ab1cff9b36e46cea468b5bf58eadac40,1,"Gostaria de saber sobre a devolução do produto,pois informaram que seria 48 horas pra confirmar a devolução e até o momento nada.",gostaria saber sobre devolucao produto pois informaram horas pra confirmar devolucao ate momento nada,0
3e4e439daf16da2ceb5bff02676c9305,5,Produto muito bom e bonito. ,produto bom bonito,1
64714a365adf57301118a852cce1d109,4,"Realizada com sucesso, achei os botões duros mas tudo bem.",realizada sucesso achei botoes duros tudo bem,1
90d861b1aa5bb7df60657ae42bdeda51,5,"O perfume é perfeito... 100%
Só que a entrega demorou um pouco, geralmente as compras que faço pelo Américas chegam muito rápido... Bem antes do prazo mínimo... ",perfume perfeito so entrega demorou pouco geralmente compras faco americas chegam rapido bem antes prazo minimo,1
17a8dc7cd84ee61995658d66a8fe5828,5,Otima e chegou em bom estado .. Não substituí a prancha mas ajuda muito no dia a dia .. Como não gosto de pranchar pq acho chato ela me ajudou mt ,otima chegou bom estado nao substitui prancha ajuda dia dia nao gosto pranchar pq acho chato ajudou mt,1
cfe6019f7315635906b4ab1ea60a24d0,1,"Demora na entrega, tive que enviar dois e-mails para constatarem que o produto ainda não foi entregue. ",demora entrega enviar dois mails constatarem produto ainda nao entregue,0
9932f3f6584b563571fd717c108c4b68,1,"Apenas o primeiro quadro foi entregue. O segundo deles, no valor de 119,90 não constava na embalagem. Como proceder?? ",apenas primeiro quadro entregue segundo valor nao constava embalagem proceder,0
3cdbfeef6d4013a2570916f8675fd6dc,1,Recebi o produto usado. ,recebi produto usado,0
a2d19e7c34b8c7ada083546759f00d51,4,recebi antes do prazo e em ótimas condições,recebi antes prazo otimas condicoes,1
5b98cdab97af8a765b760c74a20b8c58,4,"EU PEDI NA COR PRETA, E VENHO EM BRANCO, ACEITEI IGUAL, MAS PODERIA TER VIDO CORRETA",pedi cor preta venho branco aceitei igual poderia ter vido correta,1
4e1f6d6be3ffe82538bce490e6ffeb63,2,"Produto entregue como previsto. Só achei o material da arara a desejar. Material que não dar muita segurança. Tive q tirar as rodas pois sairam do lugar. No entanto como improviso ""bom""",produto entregue previsto so achei material arara desejar material nao dar muita seguranca tirar rodas pois sairam lugar entanto improviso bom,0
47e5b678a9b837653400a3261b3859fe,5,"Produto lindo,de ótima qualidade.A bolsa é bem grande.",produto lindo otima qualidade bolsa bem grande,1
4d1f4f9d94192daf60b3af34a93e88eb,2,Chato e pagar o frete,chato pagar frete,0
c67088e54f55eee168bccd264ca98510,5,"Vendedor excelente,produto chegou antes do prazo e bem embalado. Recomendo!!!",vendedor excelente produto chegou antes prazo bem embalado recomendo,1
c3e506fab50a7d415d274dbfef161309,1,Não recebi o produto comprado há mais de 20 dias,nao recebi produto comprado ha dias,0
327a61975b61936e9db1cba281e4e83d,5,"Eu já fui cliente há muitos anos atrás, e agora comprei novamente. Confiabilidade e pontualidade são as marcas da empresa",ja cliente ha muitos anos atras agora comprei novamente confiabilidade pontualidade sao marcas empresa,1
68626454f84a5fa45e577fe49a81037b,1,"estou no aguardo,ainda do produto",aguardo ainda produto,0
f48a27d9d0d8528409dd8fc662f9d506,1,Depois de trinta dias avisam que não poderá entregar o produto porque está indisponível. Absurdo,trinta dias avisam nao podera entregar produto porque indisponivel absurdo,0
fb2caeb72f7eea125025683db5674a29,1,Correspondeu as expectativas,correspondeu expectativas,0
5dfea713b9b48d8e202aeee313453c78,5,"Eu sempre recomendo aos meus amigos para que comprem no baratheon,devido à pontualidade na entrega dos produtos adquiridos e perfeitos.",sempre recomendo amigos comprem baratheon devido pontualidade entrega produtos adquiridos perfeitos,1
2a86dcce8cdc40fd55585a108655b1f6,5,"Adoro o perfume
",adoro perfume,1
8a09b9b0b2018ea6972eb31aa5053097,1,Ainda estou na espera.,ainda espera,0
518969855d1e4d2de30cc151d593573e,5,"ok, conforme combinado",ok conforme combinado,1
19b9727a40fd5060ef73d5d290beac8e,1,Solicitei devolução! No site marcava um tamanho e veio menor.,solicitei devolucao site marcava tamanho veio menor,0
28c43a94f1334f326fd97c7a35c6925d,5,"Obrigado pela atenção e o produto foi entregue no prazo e recomendo qualquer pessoa comprar pela site lannister ois é rápido e confiável.

",obrigado atencao produto entregue prazo recomendo qualquer pessoa comprar site lannister ois rapido confiavel,1
956afd6e7ea4eb47eaf593a442039713,1,Cancelei,cancelei,0
a06f9a99bc4a99d59b4edc082e9f9172,2,Recebi o Ventilador porem ele veio quebrado o Vidro que da o Suporte das lâmpadas estava todo espedaçados.,recebi ventilador porem veio quebrado vidro suporte lampadas todo espedacados,0
a2fde4d24a46ce82841f085a02e9fdfc,5,tudo ok,tudo ok,1
293814f9bce8caa701ba8c72f6397d75,4,"A qualidade do produto é boa, porém alguns furos do fundo do recipiente precisam ser reabertos com um palito. ",qualidade produto boa porem alguns furos fundo recipiente precisam reabertos palito,1
a313afe7018266261f592c10a6b7f751,1,Adega veio quebrada e fornecedor não retornou contato! Tive que cancelar o pedido ,adega veio quebrada fornecedor nao retornou contato cancelar pedido,0
7310fbc7c0da3d3b1c00600077840f2f,1,recebi o produto. porem quando fui carregar a bateria inflou e soltou fora a tampa de tras. resumindo. nem usei o produto e ja deu problema.,recebi produto porem carregar bateria inflou soltou tampa tras resumindo usei produto ja deu problema,0
a8d3b39267e4911fc12fd08946114847,5,Material ótimo ,material otimo,1
88853b30cf3362c56a2a2401beac2c97,1,"Recebi apenas um produto, e não dois, como paguei. Quero urgente o resto do pedido, pois tenho pressa ",recebi apenas produto nao dois paguei quero urgente resto pedido pois pressa,0
8da50eac137b330ee59e90724407ed14,1,"Comprei dois transformadores e recebi apenas um, não confirmo o recebimento! Quero meu dinheiro de volta! Não recomendo a loja pra ninguém! Cuidado!",comprei dois transformadores recebi apenas nao confirmo recebimento quero dinheiro volta nao recomendo loja pra ninguem cuidado,0
e6acae33a98861be63cf635525330891,1,As lentes estao com defeito nao sei se a cx toda,lentes estao defeito nao sei cx toda,0
189bef6c6b6dd41b1fbb9c59cc1afa0e,1,Produto bem detalhado mas com pouca qualidade.,produto bem detalhado pouca qualidade,0
b89da8bf58ac57525ae180e9c6f05e6f,2,"Esta loja targaryen não cumpre o prazo,este pedido eu recebi, porém o anterior a este ainda não chegou",loja targaryen nao cumpre prazo pedido recebi porem anterior ainda nao chegou,0
cbdda387ac3c7e5f5007c07bd03f2a7d,5,"Ótimo produto, excelente a qualidade.",otimo produto excelente qualidade,1
601d52f456480cb4945684b704a78592,1,Quero fazer a devolução do produto inclusive já entrei com pedido já se passaram as 48 horas e até agora nem resposta tive. O produto veio com a altura diferente do anúncio e não quero ele.,quero fazer devolucao produto inclusive ja entrei pedido ja passaram horas ate agora resposta produto veio altura diferente anuncio nao quero,0
7be841f0400cf0f9ea2a84b779b2d107,1,"Não nada a declarar 
Não cumpre o que promete ",nao nada declarar nao cumpre promete,0
b364a4dc74c517baf2277195b93c426e,1,Os produtos não foram entregues e só após exceder o prazo de entrega é que alteraram o status para produto indisponível e aumentaram o prazo para mais 12 dias úteis. Aguardo meus produtos!,produtos nao entregues so apos exceder prazo entrega alteraram status produto indisponivel aumentaram prazo dias uteis aguardo produtos,0
f650b8a774ddae992301b52f601b6973,4,Bem satisfatório! ,bem satisfatorio,1
1110c6b6a7e26d05ee5dc930c95c2a6f,5,Produto entregue como combinado,produto entregue combinado,1
5fcfab15e41dec56d42c883a668635a3,1,"Comprei 2 (dois) Tablet Qbex Zupin TX120 7"" 4GB Dual Core Android 4.2 Preto e recebi apenas 1 (um). A nota fiscal apresenta 2 unidades, mas na caixa lacrada só havia 1 (um). Me considero roubado.",comprei dois tablet qbex zupin tx gb dual core android preto recebi apenas nota fiscal apresenta unidades caixa lacrada so havia considero roubado,0
8135b151e6c4e44d4cd51f2201c62e0d,5,vendedor onesto e correto,vendedor onesto correto,1
afcf8dca2e4779b73349e04303f77f14,5,Ótima loja pra ser compra,otima loja pra compra,1
8590c828026bc19336c0e22821c353a7,5,Ótimo produto! ,otimo produto,1
11831b81017e5259ced182d57e4b83db,4,"Tudo certo conforme especificação.
Entrega dentro do prazo.
Recomendo.",tudo certo conforme especificacao entrega dentro prazo recomendo,1
ee1e0da95f9b1efead04be0679256e55,4,"Dos itens destacados, não recebi a saia para cama box. As toalhas foram recebidas.",itens destacados nao recebi saia cama box toalhas recebidas,1
5b14c151dac1c3e27a55c5c512a684b0,1,"Recebi o pingente com defeito, quebrado.",recebi pingente defeito quebrado,0
94291ddee57ebc3c36ace41ce1a2c0e2,1,Comprei duas unidades e só recebi uma até agora. Entrei em contato com a targaryen e disseram que está a caminho a outra unidade. Estou aguardando. ,comprei duas unidades so recebi ate agora entrei contato targaryen disseram caminho outra unidade aguardando,0
ce5506a3d7ec72f7bc4791b5d3b0f26e,4,"Chegou no prazo, produto de boa qualidade. 
",chegou prazo produto boa qualidade,1
5a94ba61493303159e068ec669baf9f9,5,"Esse whay é top, recomendo a todos os que buscam um ganho de massa muscular, muito bom.",whay top recomendo todos buscam ganho massa muscular bom,1
fb1c906a80706da9a702c724a31dfd49,2,Produto veio sujo e mal acabado,produto veio sujo mal acabado,0
01291a39bf79eea405012fdd541442f3,5,Produto chegou em perfeito Estado. Bem embalado e protegido. ,produto chegou perfeito estado bem embalado protegido,1
7dd41be728e67dbe34fadb14360fa937,5,"Produto lindo, entrega rápida e segura.",produto lindo entrega rapida segura,1
dc6828c374bdf5a55ecd6d710a0e27fc,5,Estou satisfeito.,satisfeito,1
c3ccb82070b686ef68950e3ae07cc3f3,5,"Site super confiável! Produtos iguais ao da foto.
",site super confiavel produtos iguais foto,1
8e6f02618c5b1df02e9e7a5d3be918cf,5,Recebi muitos dias antes da previsão. Recomendo!,recebi muitos dias antes previsao recomendo,1
7c0eaf9e5dec2e32c7f2cf4d18446c25,4,"Atendimento rápido, como também foi a entrega. Parabéns!",atendimento rapido tambem entrega parabens,1
09c0d6fd68df37a754e1f4038d1e933e,5,Entrega rápida... bem antes do prazo pedido e produto muito bom... ameiii e comprarei mais em breve!!!,entrega rapida bem antes prazo pedido produto bom ameiii comprarei breve,1
6f4c966ad3a871bead06a6a05610b2b0,1,"Bom dia. Comprei cinco itens e recebi três, Xbox Entregue, dois jogos Entregue, um carregador Entregue. Falta um controle do xbox e uma capa. Estou esperando PACIENTEMENTE.",bom dia comprei cinco itens recebi tres xbox entregue dois jogos entregue carregador entregue falta controle xbox capa esperando pacientemente,0
85d4da15aa2657f044efe9a8dcf60e73,2,Comprei 2 produtos chegou apenas 1. Aguardo retorno.,comprei produtos chegou apenas aguardo retorno,0
83d1a8ab66183b59bc3a2a36b0e08a7c,1,"Comprei a proteina isolada da black skull no site e recebi a proteina concentrada da marca, que é um produto diferente. Proteina isolada não contém carboidratos e a concentrada sim. fui enganado!!",comprei proteina isolada black skull site recebi proteina concentrada marca produto diferente proteina isolada nao contem carboidratos concentrada sim enganado,0
f93986052359b917f79894269fc606c7,5,"Chegou direitinho, sem nada quebrado, embalagem adequada e protegida, visto que é material que pode quebrar no transporte",chegou direitinho nada quebrado embalagem adequada protegida visto material pode quebrar transporte,1
abf53d8c6899314a22b30734fd829bec,5,Sempre compro no baratheon. Acho excelente. ,sempre compro baratheon acho excelente,1
95c5b958c36bdac83340d240e556c428,2,"Recebi somente apenas 1 dos produtos, falta eu receber o Massageador Facial Anti-Idade Vibração Harmonização Energy",recebi somente apenas produtos falta receber massageador facial anti idade vibracao harmonizacao energy,0
a8ffb30c74397c7cf37ab595d3c1662e,5,Tudo excelente,tudo excelente,1
95c38c00e779866fa293bfbf5b014f74,5,MUITO BOM!!,bom,1
2d0e9db6946c8abd6564f6262d391152,2,Pedi a luva 12 oz e me enviaram 14 Oz. E paguei um frete caro.,pedi luva oz enviaram oz paguei frete caro,0
6698347c84d7a52eeb0207a3ccac94a9,5,"Muito bacana, a cor muito linda ficou ótimo no meu banheiro! Assento macio combinado com uma linda cor!",bacana cor linda ficou otimo banheiro assento macio combinado linda cor,1
cb80085b80dc764d150fa6451fb59c0b,1,"Entrega nao foi feita, e tive grande dificuldade para obter uma explicavao e tentar resolver. Ate agora ainda nao esta resolvido.",entrega nao feita grande dificuldade obter explicavao tentar resolver ate agora ainda nao resolvido,0
5989ca6d9c838547ac323f43dc1b90f8,5,"Produto chegou bem antes do previsto, tem qualidade e atendeu conforme descrição no site. Parabéns lannister!!!",produto chegou bem antes previsto qualidade atendeu conforme descricao site parabens lannister,1
90ea3df74d5e256b537d5a076ef002f4,5,Muito corretos,corretos,1
be875debcda2c703ea8ab250824860f1,1,"Adquiri o produto através da lannister.com em 02/03/2018, mas o até esta data não recebi o produto.",adquiri produto atraves lannister ate data nao recebi produto,0
8538822c4c9eb266f02f91ff3b53e9fe,5,Sempre cumpre os prazos de entregues,sempre cumpre prazos entregues,1
0302ac24139f464e1306fa2a16baa454,5,"Muito Bom, Produto, entrega",bom produto entrega,1
7d328e5f4c412177a817676731631e8e,1,"Previsão era até o dia 10, mas até agora não chegou.",previsao ate dia ate agora nao chegou,0
b58e2301da4520a8c8daa021646f2a7b,1,"Recebi o meu pedido incompleto, sendo que, na nota fiscal estão todos os itens. Vou pagar por algo que eu não recebi. Estou tentando contato via e-mail e via telefone e não tive nenhuma resposta.",recebi pedido incompleto sendo nota fiscal estao todos itens vou pagar algo nao recebi tentando contato via mail via telefone nao nenhuma resposta,0
a7fcf7816630b10594b27ad1e0dafa2a,1,"Comprei um jogo de mantimentos no.prazo.perfeito mas as vasilhas estão todas manchadas por dentro e não tem como.fica e lavando.pois o desenho de fora e adesivo de papel que não é descrito na pagina
",comprei jogo mantimentos prazo perfeito vasilhas estao todas manchadas dentro nao fica lavando pois desenho adesivo papel nao descrito pagina,0
9fad6fbc2af35bb5a33b7e72b78a447e,5,Guarda chuva super prático. Entrega foi rápida.,guarda chuva super pratico entrega rapida,1
51f815adf29b6ad62759bd667395f7ab,1,Entregou dentro do prazo mas poderia ter entregue muito antes com tranquilidade e ainda entregou tudo errado comprei um cavalinho e mandaram um urso horrível!,entregou dentro prazo poderia ter entregue antes tranquilidade ainda entregou tudo errado comprei cavalinho mandaram urso horrivel,0
c59eeb0d0eec9cd7df6d972395baf626,5,Gostei demais pela agilidade e comprometimento com os clientes.,gostei demais agilidade comprometimento clientes,1
429b8859cbd07abfa86eac1fc14b5e50,1,"Meu produto era para ter sido entregue dia 13.04.18
Não entregaram, não deram motivo.Quero meu valor pago de volta e não consigo. Vou levar ao Procon",produto ter sido entregue dia nao entregaram nao deram motivo quero valor pago volta nao consigo vou levar procon,0
af677b2464c026e6ab8ff0d69cc88692,1,"Recebi uma mercadoria que não pedi, comprei slim life , com as seguintes composição, camu-camu, açaí e guaraná, veio turbo slim Life com picolinato de cromo, gengibre e guaraná, chegou no dia 4 errado",recebi mercadoria nao pedi comprei slim life seguintes composicao camu camu acai guarana veio turbo slim life picolinato cromo gengibre guarana chegou dia errado,0
